followers_count,employees_on_platform,volume_stock,adj_close_stock,hiLo_vola_stock,pct_change_stock,pct_change_stock_scaled,date
43590.04,6171.32,4363500.0,40.085594177246094,1.6464763987127002,1.3364587911640702,1.5477986152035164,2015-09-16
43590.04,6171.32,9138000.0,39.90009689331055,2.0300736999634115,-0.2781616448366471,-0.35295522613623653,2015-09-17
43590.04,6171.32,10086700.0,39.05870819091797,1.5617433957944746,-0.4989286854629401,-0.6128452852209646,2015-09-18
43590.04,6171.32,8730233.333333334,39.10223134358724,1.4494368149926469,-0.4590612338478217,-0.5659127615688055,2015-09-19
43590.04,6171.32,7373766.666666666,39.14575449625651,1.337130234190819,-0.41919378223270326,-0.5189802379166464,2015-09-20
43590.04,6171.32,6017300.0,39.18927764892578,1.2248236533889911,-0.37932633061758486,-0.4720477142644873,2015-09-21
43621.12,6175.44,6594800.0,38.46182632446289,1.4299873137088412,-0.36240085381386783,-0.4521228053918748,2015-09-22
43672.52,6182.96,6928100.0,37.650421142578125,2.7091342588202107,-2.251816761152009,-2.676369732834958,2015-09-23
43722.84,6189.28,9294500.0,37.53851318359375,2.4508215846030525,0.5998542577734352,0.6806574189366905,2015-09-24
43758.92,6194.08,7317100.0,37.49188232421875,1.78705880341936,-1.0583320055908834,-1.27138272589964,2015-09-25
43794.96,6197.24,8992000.0,37.103284200032554,2.274157545609057,-1.5967754621523462,-1.9052459209787589,2015-09-26
43817.96,6198.32,10666900.0,36.71468607584635,2.7612562877987537,-2.135218918713809,-2.539109116057878,2015-09-27
43867.76,6202.52,12341800.0,36.326087951660156,3.2483550299884505,-2.6736623752752715,-3.1729723111369967,2015-09-28
43895.24,6204.92,13472100.0,36.46598815917969,1.7002115208790567,-0.10219958137741567,-0.14581021509039904,2015-09-29
43952.12,6210.28,7632900.0,37.258724212646484,1.61035700175005,0.9348128215458101,1.0749753419508308,2015-09-30
43986.8,6214.24,9613100.0,37.650421142578125,2.1513638732655225,0.7235456276985079,0.8262686358416362,2015-10-01
44030.28,6218.4,23138000.0,38.573734283447266,4.32937597218636,4.207614112938686,4.927762961786177,2015-10-02
44061.56,6221.32,20062666.666666668,38.90948359171549,3.736829284531348,3.3154424240403015,3.877485926392934,2015-10-03
44085.76,6225.04,16987333.333333332,39.245232899983726,3.1442825968763364,2.4232707351419167,2.82720889099969,2015-10-04
44127.32,6229.219999999999,13912000.0,39.58098220825195,2.5517359092213248,1.5310990462435317,1.7769318556064462,2015-10-05
44168.88,6233.4,14076600.0,40.093929290771484,1.6710713586745602,0.6791590406224156,0.7740161224906864,2015-10-06
44211.899999999994,6208.7,15933000.0,40.62553405761719,1.9692030040169994,1.0438430910887044,1.203327305691164,2015-10-07
44254.92,6184.0,13994900.0,41.194427490234375,2.233307330617494,1.8211089934959326,2.1183356363192125,2015-10-08
44281.6,6186.64,9076600.0,41.175785064697266,1.3843080196980078,-0.8533511426787621,-1.0300763768072156,2015-10-09
44320.32,6190.84,8522000.0,41.05764897664388,1.4781368918730493,-0.9230306614778747,-1.1121040844139463,2015-10-10
44346.76,6193.0,7967400.0,40.93951288859049,1.5719657640480906,-0.9927101802769873,-1.1941317920206769,2015-10-11
44390.9,6370.02,7412800.0,40.82137680053711,1.6657946362231322,-1.0623896990761,-1.2761594996274075,2015-10-12
44435.04,6547.04,8663500.0,40.66283416748047,1.598505673521073,0.29905049405900624,0.3265470059743452,2015-10-13
44459.44,6549.08,6693000.0,40.9892578125,1.6101775992900198,0.7796380367561515,0.8923014071413731,2015-10-14
44513.48,6554.96,4576500.0,41.101165771484375,1.9220888281359636,0.18185499728357837,0.18858282212233543,2015-10-15
44540.92,6558.16,7240500.0,41.11982345581055,1.4834708884562702,-0.4290845346586104,-0.5306237705067882,2015-10-16
44579.84,6562.36,6128666.666666667,41.023451487223305,1.3155303348734115,-0.2936700703930599,-0.3712119623896789,2015-10-17
44600.96,6563.44,5016833.333333334,40.92707951863607,1.1475897812905531,-0.1582556061275095,-0.2118001542725696,2015-10-18
44623.36,6566.2,3905000.0,40.83070755004883,0.9796492277076945,-0.02284114186195901,-0.05238834615546028,2015-10-19
44677.2,6570.72,3809200.0,40.89599609375,1.4182268969016774,0.2744087197368147,0.29753836335097633,2015-10-20
44737.04,6785.24,5516500.0,40.53226852416992,1.5049752519719224,-0.8893943060878394,-1.0725068947025123,2015-10-21
44771.88,6785.36,7259000.0,41.64209747314453,1.969160403971116,1.5234242624289698,1.7678969923706547,2015-10-22
44806.32,6784.2,6506500.0,41.9871711730957,1.0003102659883516,-0.1109368480122016,-0.15609584801600115,2015-10-23
44839.64,6777.08,5669200.0,41.87214660644531,1.0190831479456337,-0.2964267395859165,-0.3744571520582821,2015-10-24
44860.0,6778.4,4831900.0,41.75712203979492,1.0378560299029158,-0.4819166311596314,-0.592818456100563,2015-10-25
44891.44,6780.64,3994600.0,41.64209747314453,1.056628911860198,-0.6674065227333463,-0.8111797601428441,2015-10-26
44936.0,6784.12,6166700.0,41.46489334106445,1.3987688611344506,0.1576924888188721,0.16013837799374994,2015-10-27
44990.68,6787.68,7645500.0,42.08975601196289,1.9719806187966058,1.6670459307088035,1.9369704362561353,2015-10-28
45039.84,6790.8,5367900.0,42.173709869384766,1.0433007389477806,0.6902724879632328,0.7870990286973659,2015-10-29
45081.0,6792.8,6425100.0,42.22966003417969,1.207678018531105,0.17698675886530987,0.1828518635219344,2015-10-30
45109.36,6798.52,8066966.666666667,42.31670633951823,1.2287375284121262,0.27234832526767194,0.2951128380605875,2015-10-31
45133.16,6796.24,9708833.333333334,42.40375264485677,1.2497970382931474,0.367709891670034,0.40737381259924066,2015-11-01
45159.6,6797.76,11350700.0,42.49079895019531,1.2708565481741687,0.46307145807239597,0.5196347871378938,2015-11-02
45209.48,6801.36,7603900.0,42.65867614746094,1.5940492452817363,0.6602180035751035,0.7517184678073283,2015-11-03
45255.72,6807.68,6841200.0,42.40685272216797,1.3205445284041974,-0.41611613522542096,-0.5153571886594046,2015-11-04
45304.68,6810.84,10285000.0,42.16437530517578,1.2569914534677844,-0.374618729927762,-0.46650586065284966,2015-11-05
45335.84,6813.2,4601400.0,42.27629470825195,1.4901993480338376,1.0927780481698257,1.2609342240565253,2015-11-06
45372.6,6816.16,4861633.333333333,42.1799201965332,1.5491921385966085,0.6546427557477219,0.7451552078063806,2015-11-07
45393.0,6817.96,5121866.666666667,42.08354568481445,1.6081849291593795,0.2165074633256181,0.2293761915562358,2015-11-08
45419.48,6819.2,5382100.0,41.9871711730957,1.6671777197221505,-0.2216278290964857,-0.28640282469390904,2015-11-09
45478.04,6824.36,4904600.0,41.67939758300781,1.3915792086475531,-0.3789611710423154,-0.47161784328681366,2015-11-10
45507.92,6826.64,6279400.0,41.726051330566406,0.9825992020284079,-0.11163035507600011,-0.15691225426611422,2015-11-11
45553.84,6830.16,9022200.0,40.88666534423828,1.222892588061011,-0.9936735294462244,-1.195265860185028,2015-11-12
45598.96,6834.6,7082400.0,41.408931732177734,2.1492932863004617,1.3467247982046107,1.559883902793373,2015-11-13
45626.76,6836.96,7298766.666666667,41.58613586425781,1.9653605826330593,1.2574475534351757,1.4547854770853155,2015-11-14
45642.72,6837.96,7515133.333333333,41.76333999633789,1.7814278789656568,1.1681703086657405,1.3496870513772576,2015-11-15
45688.32,6840.88,7731500.0,41.94054412841797,1.5974951752982545,1.0788930638963055,1.2445886256692,2015-11-16
45721.24,6843.72,12751100.0,41.89390182495117,1.3605791535147445,-0.28857063333374827,-0.36520883350375627,2015-11-17
45768.56,6847.88,7880300.0,42.64002227783203,1.876169838392546,1.4196969025133337,1.6457876882793314,2015-11-18
45806.96,6850.44,5293100.0,42.5933837890625,0.7982463996560866,0.13154474411502873,0.12935688589811825,2015-11-19
45849.72,6853.0,3729700.0,42.46281433105469,1.3423592347825588,-0.5460900101925247,-0.668364258686001,2015-11-20
45875.72,6855.32,3762500.0,42.48146947224935,1.224170990687517,-0.3713687216106375,-0.4626799052422631,2015-11-21
45897.12,6857.16,3795300.0,42.50012461344401,1.1059827465924752,-0.19664743302875026,-0.25699555179852523,2015-11-22
45927.56,6860.04,3828100.0,42.51877975463867,0.9877945024974334,-0.021926144446863024,-0.05131119835478741,2015-11-23
45964.56,6861.48,6253400.0,42.87317657470703,2.0059176367606004,1.6360859738142917,1.9005239404216616,2015-11-24
46016.2,6864.92,4158600.0,42.60271072387695,1.0093261622781786,-0.6308481788700464,-0.7681427645853593,2015-11-25
46045.6,6866.08,2714700.0,42.57473182678223,0.8572155280394718,-0.3154240894350232,-0.3968210989623635,2015-11-26
46075.56,6867.8,1270800.0,42.5467529296875,0.7051048938007649,0.0,-0.02549943333936761,2015-11-27
46091.36,6868.6,3034300.0,42.58095041910807,0.7592489919601749,-0.007289123934872595,-0.0340802923513642,2015-11-28
46119.24,6870.2,4797800.0,42.61514790852865,0.8133930901195849,-0.01457824786974519,-0.042661151363360794,2015-11-29
46134.68,6871.24,6561300.0,42.64934539794922,0.867537188278995,-0.021867371804617786,-0.05124201037535738,2015-11-30
46179.2,6874.72,7716700.0,42.94778823852539,1.071074711962201,0.633743282702173,0.7205520547757531,2015-12-01
46222.92,6877.56,8005900.0,42.36955261230469,1.7465411665732116,-1.0455228573985393,-1.256303616848355,2015-12-02
46261.76,6880.88,5828800.0,41.99650192260742,2.2144708787641822,-1.3581658835883121,-1.6243513757818557,2015-12-03
46301.4,6875.88,5607200.0,42.7332763671875,2.2230847456658793,1.5289133843971363,1.7743588638012044,2015-12-04
46325.0,6782.8,5792500.0,42.47835795084635,2.3398437165791166,0.602334840098109,0.6835775952686971,2015-12-05
46332.76,6783.6,5977800.0,42.22343953450521,2.456602687492354,-0.3242437042009183,-0.40720367326381024,2015-12-06
46353.56,6785.52,6163100.0,41.96852111816406,2.573361658405591,-1.2508222484999458,-1.4979849417963178,2015-12-07
46385.24,6789.48,7426200.0,41.175785064697266,1.9914609849837666,-0.8533511426787621,-1.0300763768072156,2015-12-08
