followers_count,employees_on_platform,volume_stock,adj_close_stock,hiLo_vola_stock,pct_change_stock,pct_change_stock_scaled,date
315454.55294117646,25345.41176470588,7718100.0,38.631996154785156,0.8024472047702285,0.5388131181481668,0.6071251549361771,2015-09-16
315454.55294117646,25345.41176470588,16782600.0,38.36848831176758,2.006856385654145,-0.2690817208352731,-0.400390001544314,2015-09-17
315454.55294117646,25345.41176470588,18115100.0,37.870704650878906,1.3466829472405053,-0.12465528870533875,-0.22027767461027287,2015-09-18
315454.55294117646,25345.41176470588,14396933.333333334,37.99674860636393,1.324818334078857,0.19100396449801926,0.1733768786059226,2015-09-19
315454.55294117646,25345.41176470588,10678766.666666668,38.12279256184896,1.3029537209172086,0.5066632177013773,0.5670314318221181,2015-09-20
315454.55294117646,25345.41176470588,6960600.0,38.248836517333984,1.2810891077555604,0.8223224709047353,0.9606859850383136,2015-09-21
315454.55294117646,25345.41176470588,12288200.0,37.60599899291992,1.170032583070295,-0.07536446360001813,-0.15880772707164578,2015-09-22
315454.55294117646,25345.41176470588,5678200.0,37.700531005859375,0.9814157042702152,-0.10019314294756855,-0.18977125047962728,2015-09-23
315454.55294117646,25345.41176470588,11028200.0,37.700531005859375,2.042412765072193,1.1412649238057038,1.3584349739378179,2015-09-24
315454.55294117646,25345.41176470588,10828900.0,37.634361267089844,1.780283088081015,-1.0931642899602096,-1.4280926659523165,2015-09-25
315454.55294117646,25345.41176470588,11413700.0,37.34760665893555,1.9301319117143858,-1.3510414768281223,-1.7496879550209965,2015-09-26
315454.55294117646,25345.41176470588,11998500.0,37.06085205078125,2.079980735347757,-1.608918663696035,-2.0712832440896762,2015-09-27
315454.55294117646,25345.41176470588,12583300.0,36.77409744262695,2.2298295589811277,-1.8667958505639477,-2.392878533158356,2015-09-28
315454.55294117646,25345.41176470588,13103400.0,36.613380432128906,2.2122992988731585,-0.6923088660606971,-0.928191075239903,2015-09-29
315454.55294117646,25345.41176470588,12466800.0,37.34130859375,1.2586629617522067,0.7653041612799477,0.8895791919609431,2015-09-30
315698.02352941176,25363.741176470587,13518000.0,37.36021041870117,1.7398127684427476,0.050634070287776896,-0.0016765925962634297,2015-10-01
315971.97647058824,25387.305882352943,14917000.0,37.88960647583008,3.061535259938225,2.611368207634375,3.191781677715298,2015-10-02
316190.0470588235,25339.49411764706,12800966.666666666,38.1385498046875,2.6621998595083105,2.187227599463695,2.662841436249573,2015-10-03
316409.2117647059,25422.63529411765,10684933.333333332,38.38749313354492,2.2628644590783957,1.7630869912930147,2.1339011947838484,2015-10-04
