followers_count,employees_on_platform,volume_stock,adj_close_stock,hiLo_vola_stock,pct_change_stock,pct_change_stock_scaled,date
148137.7037037037,8650.074074074075,17216700.0,58.41520309448242,2.5335927610142757,2.0146820867103403,1.8609542582352048,2015-09-16
148137.7037037037,8650.074074074075,19822700.0,58.37943649291992,2.706435563567499,-0.1376838970530137,-0.16750128211574733,2015-09-17
148137.7037037037,8650.074074074075,21146700.0,56.8101806640625,2.3411329017230744,-0.8178679502800604,-0.8085275395621511,2015-09-18
148137.7037037037,8650.074074074075,19327700.0,56.93029912312826,2.068008940847759,-0.7072866838392686,-0.7043123715735499,2015-09-19
148137.7037037037,8650.074074074075,17508700.0,57.05041758219401,1.7948849799724438,-0.5967054173984769,-0.6000972035849487,2015-09-20
148137.7037037037,8650.074074074075,15689700.0,57.170536041259766,1.5217610190971282,-0.4861241509576852,-0.4958820355963474,2015-09-21
148137.7037037037,8650.074074074075,17050400.0,56.56694412231445,1.9446026400857526,0.49616097241078794,0.42985351111454567,2015-09-22
148137.7037037037,8650.074074074075,13984700.0,55.837223052978516,2.4535584991125123,-1.6658722154464556,-1.6077126980779883,2015-09-23
148299.1851851852,8660.111111111111,18912000.0,56.0804557800293,2.8530411386044157,1.2195121951219512,1.111561829493832,2015-09-24
148414.0,8666.888888888889,15833400.0,56.18857192993164,2.0110802154343763,-0.9056239390865443,-0.8912314677213594,2015-09-25
148544.77777777778,8675.037037037036,16006066.666666666,55.440834045410156,2.508568159984085,-1.5974845034589817,-1.5432620264360002,2015-09-26
148625.88888888888,8678.814814814816,16178733.333333334,54.69309616088867,3.006056104533794,-2.289345067831419,-2.195292585150641,2015-09-27
148768.77777777778,8684.62962962963,16351400.0,53.94535827636719,3.503544049083503,-2.9812056322038565,-2.8473231438652817,2015-09-28
148858.40740740742,8688.74074074074,18881200.0,53.8642692565918,2.3577790533346037,-0.631539413298655,-0.6329258268345751,2015-09-29
149032.96296296295,8697.111111111111,16025800.0,55.14352798461914,2.1036010748816456,1.4418278582776116,1.3210789107136385,2015-09-30
149149.88888888888,8702.148148148148,17445500.0,55.24264144897461,3.421269041586567,-1.0648593938151805,-1.0412998310021453,2015-10-01
149287.74074074073,8712.25925925926,19929800.0,57.52188491821289,5.8760262688211045,5.328273835612722,4.983784479594642,2015-10-02
149389.74074074073,8717.444444444445,21222200.0,58.10145950317383,4.710459845647905,4.134805514923875,3.8590234279905076,2015-10-03
149473.74074074073,8722.037037037036,22514600.0,58.681034088134766,3.5448934224747046,2.9413371942350284,2.7342623763863725,2015-10-04
149615.7962962963,8728.75925925926,23807000.0,59.2606086730957,2.3793269993015045,1.7478688735461816,1.6095013247822372,2015-10-05
149757.85185185185,8735.481481481482,27466400.0,60.5759162902832,3.433698289750512,1.86334750452002,1.718331918908919,2015-10-06
149908.0,8761.722222222223,40003100.0,61.34166717529297,3.651686685924125,-0.014687425043437695,-0.05158564463888399,2015-10-07
150058.14814814815,8787.962962962964,27071700.0,62.512813568115234,3.407297051343051,2.104179406180281,1.945299269676029,2015-10-08
150145.03703703705,8732.777777777777,25985700.0,62.107421875,1.7872269961319538,-0.862810564023335,-0.8508828334727155,2015-10-09
150281.85185185185,8741.481481481482,24572533.333333332,61.84015909830729,2.0777529992938377,-1.0579489957614674,-1.0347872604988821,2015-10-10
150379.40740740742,8746.74074074074,23159366.666666668,61.572896321614586,2.3682790024557216,-1.2530874274996,-1.2186916875250486,2015-10-11
150534.35185185185,9186.5,21746200.0,61.305633544921875,2.6588050056176056,-1.4482258592377324,-1.4025961145512151,2015-10-12
150689.2962962963,9626.25925925926,20837800.0,60.66600036621094,1.9780386724003456,-0.28136005455474744,-0.3029060877571892,2015-10-13
150781.4814814815,9631.555555555555,15176700.0,61.188507080078125,1.8467475467886936,1.0864648028189356,0.9861738972916981,2015-10-14
150967.7037037037,9643.222222222223,19508200.0,62.287601470947266,2.873767609051782,2.262977023346782,2.0949550014455447,2015-10-15
151066.7037037037,9648.62962962963,20031200.0,62.368682861328125,2.0523101027207065,-0.2161918455206996,-0.24148957417768574,2015-10-16
151204.1851851852,9654.925925925925,19854200.0,61.95727793375651,1.9570735751900328,-0.4748351706703675,-0.485242955262675,2015-10-17
151277.62962962964,9657.555555555555,19677200.0,61.5458730061849,1.8618370476593593,-0.7334784958200354,-0.7289963363476644,2015-10-18
151366.92592592593,9660.777777777777,19500200.0,61.13446807861328,1.7666005201286856,-0.9921218209697034,-0.9727497174326536,2015-10-19
151555.11111111112,9669.481481481482,13756500.0,61.305633544921875,1.6474866628535645,0.48730334481122317,0.4215058119247976,2015-10-20
151768.14814814815,9765.0,14662100.0,60.548885345458984,1.5524686144808575,-0.7970493218115774,-0.7889074272866518,2015-10-21
151889.96296296295,9769.407407407407,18740700.0,61.638954162597656,1.6710192333566156,1.2429658406795512,1.1336652624748522,2015-10-22
152003.33333333334,9768.333333333334,15631000.0,61.49482727050781,2.016426289507149,0.23495398780394766,0.18368405893908976,2015-10-23
152115.62962962964,9630.592592592593,14366033.333333334,60.993324279785156,2.2110893724870477,-0.5968260060810413,-0.600210850048002,2015-10-24
152191.66666666666,9633.62962962963,13101066.666666666,60.4918212890625,2.405752455466946,-1.42860599996603,-1.3841057590350938,2015-10-25
152303.0,9636.962962962964,11836100.0,59.990318298339844,2.600415538446845,-2.260385993851019,-2.1680006680221857,2015-10-26
152437.85185185185,9642.444444444445,21107300.0,59.269615173339844,1.518487210093676,0.18273602851839177,0.1344722568489058,2015-10-27
152603.4814814815,9650.703703703704,19756500.0,60.58491897583008,3.268132995818593,1.509433962264151,1.384792971067473,2015-10-28
152749.33333333334,9656.62962962963,9732300.0,60.89120864868164,2.1678001210981024,0.8805915490904851,0.7921526456617212,2015-10-29
152887.85185185185,9660.481481481482,14257200.0,61.2876091003418,2.6269594033528443,0.11773632766403985,0.07321455053232936,2015-10-30
152978.1851851852,9656.296296296296,14633766.666666666,61.765079498291016,3.0587073732215266,1.0643924520837333,0.9653722388027892,2015-10-31
153059.14814814815,9666.037037037036,15010333.333333334,62.242549896240234,3.490455343090209,2.011048576503427,1.857529927073249,2015-11-01
153158.25925925927,9670.037037037036,15386900.0,62.72002029418945,3.9222033129588914,2.9577047009231205,2.7496876153437086,2015-11-02
153308.59259259258,9675.25925925926,21327200.0,64.32361602783203,2.876079717472075,1.8399670579048295,1.6962974708502578,2015-11-03
153445.62962962964,9680.37037037037,17679500.0,63.747047424316406,2.2589200130740967,-0.9934225162248728,-0.9739755324272035,2015-11-04
153607.40740740742,9688.0,16233500.0,63.20650863647461,2.1358656452297327,-0.35506318278255633,-0.37236617025370433,2015-11-05
153712.85185185185,9691.518518518518,13761200.0,62.882205963134766,2.083268498494285,0.37388860052835254,0.31462028774650364,2015-11-06
153834.07407407407,9697.037037037036,13403133.333333334,62.675000508626304,2.240108600750305,-0.0044259722028036075,-0.041914937601301105,2015-11-07
153910.74074074073,9698.25925925926,13045066.666666666,62.467795054117836,2.3969487030063252,-0.38274054493395976,-0.39845016294910585,2015-11-08
153990.55555555556,9699.814814814816,12687000.0,62.260589599609375,2.553788805262345,-0.761055117665116,-0.7549853882969108,2015-11-09
154159.8148148148,9706.444444444445,12685400.0,62.39570999145508,2.099511630154834,0.639352576805288,0.5648016590860666,2015-11-10
154264.1851851852,9709.481481481482,14369700.0,61.07140350341797,2.8163774238574066,-2.108301927036327,-2.0246719914604188,2015-11-11
154416.40740740742,9715.518518518518,19311500.0,59.68402099609375,1.9770791000375307,-0.8826995365290956,-0.8696268095323342,2015-11-12
154550.85185185185,9722.592592592593,17779600.0,59.440792083740234,2.321646186794328,-0.07571622487892106,-0.10910105237210073,2015-11-13
154650.59259259258,9726.703703703704,17640766.666666668,60.10144551595052,2.8556419432597666,1.1080194746772978,1.006487679372148,2015-11-14
154709.8148148148,9730.666666666666,17501933.333333332,60.762098948160805,3.3896376997252053,2.2917551742335167,2.1220764111163968,2015-11-15
154858.4814814815,9734.592592592593,17363100.0,61.422752380371094,3.9236334561906436,3.4754908737897354,3.2376651428606453,2015-11-16
154951.77777777778,9739.555555555555,15228900.0,60.7470703125,1.8107844023792299,-0.8382348453297335,-0.8277219244459989,2015-11-17
155082.59259259258,9747.222222222223,20951500.0,61.747066497802734,2.2187209771920924,0.9425616719677286,0.8505551850229799,2015-11-18
155205.55555555556,9752.25925925926,18912500.0,60.91824722290039,2.3802467138148926,-0.7631298029412693,-0.7569406351622879,2015-11-19
155348.25925925927,9757.666666666666,14214000.0,60.26960754394531,1.8583082963844766,-1.0940240544750506,-1.0687854993058836,2015-11-20
155436.33333333334,9762.62962962963,14945100.0,60.41374969482422,1.9801974246801242,-0.46004907785193005,-0.47130808910888955,2015-11-21
155517.62962962964,9766.0,15676200.0,60.557891845703125,2.1020865529757717,0.17392589877119047,0.12616932108810452,2015-11-22
155618.44444444444,9769.888888888889,16407300.0,60.70203399658203,2.2239756812714195,0.807900875394311,0.7236467312850984,2015-11-23
155734.33333333334,9775.037037037036,18943100.0,61.99930953979492,2.516153115531793,1.6543615909440774,1.5213772014276403,2015-11-24
155885.4814814815,9782.25925925926,11100600.0,61.49482727050781,1.6099004373313484,0.029314585414953992,-0.010116804035464291,2015-11-25
155961.14814814815,9785.222222222223,9738500.0,61.27410316467285,1.2308105727337129,0.058962092149948644,0.017823913178920067,2015-11-26
156050.96296296295,9789.592592592593,8376400.0,61.05337905883789,0.8517207081360771,0.0886095988849433,0.045764630393304424,2015-11-27
156105.40740740742,9791.185185185184,11452700.0,61.12845357259115,1.0628227337705587,0.044374850226139316,0.0040764501907464,2015-11-28
156215.37037037036,9794.185185185184,14529000.0,61.2035280863444,1.2739247594050402,0.00014010156733533508,-0.037611730011811624,2015-11-29
156265.59259259258,9795.814814814816,17605300.0,61.278602600097656,1.4850267850395218,-0.044094647091468646,-0.07929991021436965,2015-11-30
156386.1851851852,9800.62962962963,13797000.0,61.76509475708008,1.149515089817408,0.7050465843555729,0.6267137012705634,2015-12-01
156498.77777777778,9805.407407407407,25428100.0,59.85520553588867,3.5920042486359582,-2.4519133078549715,-2.348501867237648,2015-12-02
156594.96296296295,9810.62962962963,24219200.0,58.657012939453125,3.733573074487806,-2.471542050750557,-2.3670005949526516,2015-12-03
156718.03703703705,9829.814814814816,32839300.0,58.28764724731445,2.7450109317837974,0.31007278797238375,0.25447831397547366,2015-12-04
156787.14814814815,9805.222222222223,32826333.333333332,57.54891586303711,2.923849787643546,-0.2475884617165976,-0.2710787056503396,2015-12-05
156814.40740740742,9808.481481481482,32813366.666666668,56.810184478759766,3.1026886435032948,-0.805249711405579,-0.7966357252761529,2015-12-06
156873.2962962963,9811.185185185184,32800400.0,56.07145309448242,3.2815274993630434,-1.3629109610945604,-1.3221927449019661,2015-12-07
156956.61111111112,9817.370370370369,27336900.0,55.4948844909668,3.94630720794718,1.1992764170297063,1.0924910132413115,2015-12-08
157039.92592592593,9823.555555555555,28756900.0,56.22460174560547,3.9128792283733795,0.8564944572535992,0.7694428092251632,2015-12-09
157154.2962962963,9828.185185185184,38914900.0,56.58496856689453,3.0573549844573837,0.5925732778984415,0.5207154168962445,2015-12-10
157231.66666666666,9833.481481481482,29004000.0,54.46787643432617,2.8640689902326075,-2.057347265805055,-1.9766507600987528,2015-12-11
157292.25925925927,9836.037037037036,32341400.0,54.56396738688151,2.871218338991822,-1.0336330789181176,-1.0118711966827438,2015-12-12
157337.40740740742,9839.333333333334,35678800.0,54.66005833943685,2.878367687751037,-0.009918892031180349,-0.04709163326673482,2015-12-13
157386.85185185185,9842.185185185184,39016200.0,54.75614929199219,2.8855170365102514,1.0137952948557567,0.9176879301492743,2015-12-14
157476.2962962963,9846.62962962963,29070300.0,56.134517669677734,1.8526873374951167,1.086959750611379,0.9866403512309166,2015-12-15
157526.33333333334,9850.851851851852,28751200.0,55.76515197753906,2.653986387112221,-0.2738813755133432,-0.2958579518683668,2015-12-16
157616.96296296295,9835.0,29074800.0,54.395790100097656,3.0884748655811234,-2.5185624688100456,-2.4113140752073527,2015-12-17
157691.59259259258,9700.0,27139200.0,53.44332504272461,2.18923161687633,-1.8530894525470143,-1.784151948981695,2015-12-18
157728.85185185185,9703.185185185184,26097800.0,53.46150588989258,2.1511044765371006,-1.2070487293004502,-1.1753034100958888,2015-12-19
157773.85185185185,9704.444444444445,25056400.0,53.47968673706055,2.1129773361978716,-0.5610080060538858,-0.5664548712100823,2015-12-20
157816.37037037036,9704.777777777777,24015000.0,53.497867584228516,2.0748501958586423,0.0850327171926786,0.042393667675724174,2015-12-21
157880.25925925927,9706.777777777777,25251100.0,54.12511444091797,2.124702595200899,0.812732020106929,0.7281997498388542,2015-12-22
157963.33333333334,9708.74074074074,30210500.0,56.47956085205078,2.9037042160162065,2.288441473884931,2.118953478547374,2015-12-23
158009.55555555556,9708.25925925926,7215300.0,55.970497131347656,1.6794605901039577,-1.0287725431074288,-1.0072904790591422,2015-12-24
158040.25925925927,9708.518518518518,8503425.0,55.71596050262451,1.5689545043594675,-0.7922402490911282,-0.7843752100534611,2015-12-25
158076.96296296295,9708.962962962964,9791550.0,55.46142387390137,1.458448418614977,-0.5557079550748275,-0.5614599410477801,2015-12-26
158129.0,9709.407407407407,11079675.0,55.20688724517822,1.347942332870487,-0.3191756610585268,-0.3385446720420989,2015-12-27
158162.22222222222,9709.703703703704,12367800.0,54.95235061645508,1.2374362471259968,-0.08264336704222625,-0.11562940303641787,2015-12-28
158230.07407407407,9712.74074074074,15106300.0,55.33415222167969,2.0421334890809812,-1.0082984707400817,-0.9879950869927444,2015-12-29
158304.2962962963,9713.62962962963,15051200.0,54.58872604370117,1.6486878819284858,0.033317438231515714,-0.006344393100606864,2015-12-30
